Count,pickup_location,Day,Hour
2,POINT (-87.66038945570001 41.958055933),17,19
5,POINT (-87.66038945570001 41.958055933),17,20
3,POINT (-87.6605035019 41.952719111),15,6
2,POINT (-87.6605035019 41.952719111),17,21
3,POINT (-87.6605035019 41.952719111),17,22
2,POINT (-87.6608925701 41.9289459041),13,10
7,POINT (-87.6608925701 41.9289459041),17,18
3,POINT (-87.6608925701 41.9289459041),17,21
4,POINT (-87.6608925701 41.9289459041),17,23
4,POINT (-87.6612652184 41.936159071),11,3
2,POINT (-87.6612652184 41.936159071),15,21
2,POINT (-87.6612652184 41.936159071),15,22
1,POINT (-87.6612652184 41.936159071),16,21
2,POINT (-87.6612652184 41.936159071),17,0
5,POINT (-87.6612652184 41.936159071),17,14
3,POINT (-87.6612652184 41.936159071),17,15
8,POINT (-87.6612652184 41.936159071),17,16
4,POINT (-87.6612652184 41.936159071),17,17
11,POINT (-87.6612652184 41.936159071),17,18
10,POINT (-87.6612652184 41.936159071),17,19
6,POINT (-87.6612652184 41.936159071),17,20
7,POINT (-87.6612652184 41.936159071),17,21
14,POINT (-87.6612652184 41.936159071),17,22
18,POINT (-87.6612652184 41.936159071),17,23
2,POINT (-87.6614433685 41.9416281),13,20
1,POINT (-87.6614433685 41.9416281),17,18
3,POINT (-87.6614433685 41.9416281),17,19
6,POINT (-87.6614433685 41.9416281),17,20
3,POINT (-87.6614433685 41.9416281),17,21
2,POINT (-87.6615450961 41.9452823311),17,14
2,POINT (-87.6615450961 41.9452823311),17,16
2,POINT (-87.6615450961 41.9452823311),17,17
6,POINT (-87.6615450961 41.9452823311),17,18
3,POINT (-87.6615450961 41.9452823311),17,19
1,POINT (-87.6615450961 41.9452823311),17,20
8,POINT (-87.6615450961 41.9452823311),17,21
3,POINT (-87.6615450961 41.9452823311),17,22
7,POINT (-87.6615450961 41.9452823311),17,23
2,POINT (-87.6616429039 41.9490605256),17,15
2,POINT (-87.6616429039 41.9490605256),17,17
5,POINT (-87.6616429039 41.9490605256),17,19
4,POINT (-87.6616429039 41.9490605256),17,20
2,POINT (-87.6616429039 41.9490605256),17,21
2,POINT (-87.6631267998 42.0003203059),17,14
5,POINT (-87.6631958495 41.9654457842),11,0
1,POINT (-87.6631958495 41.9654457842),11,4
1,POINT (-87.6631958495 41.9654457842),17,17
5,POINT (-87.6631958495 41.9654457842),17,21
1,POINT (-87.6631958495 41.9654457842),17,22
26,POINT (-87.6634164054 41.9867117999),11,0
17,POINT (-87.6634164054 41.9867117999),11,1
11,POINT (-87.6634164054 41.9867117999),11,3
7,POINT (-87.6634164054 41.9867117999),11,4
6,POINT (-87.6634164054 41.9867117999),11,5
9,POINT (-87.6634164054 41.9867117999),11,6
11,POINT (-87.6634164054 41.9867117999),11,7
16,POINT (-87.6634164054 41.9867117999),11,8
22,POINT (-87.6634164054 41.9867117999),11,9
34,POINT (-87.6634164054 41.9867117999),11,10
13,POINT (-87.6634164054 41.9867117999),11,11
20,POINT (-87.6634164054 41.9867117999),11,12
13,POINT (-87.6634164054 41.9867117999),11,13
17,POINT (-87.6634164054 41.9867117999),11,14
17,POINT (-87.6634164054 41.9867117999),11,15
9,POINT (-87.6634164054 41.9867117999),11,16
18,POINT (-87.6634164054 41.9867117999),11,17
26,POINT (-87.6634164054 41.9867117999),11,18
13,POINT (-87.6634164054 41.9867117999),11,19
25,POINT (-87.6634164054 41.9867117999),11,20
11,POINT (-87.6634164054 41.9867117999),11,21
18,POINT (-87.6634164054 41.9867117999),11,22
14,POINT (-87.6634164054 41.9867117999),11,23
12,POINT (-87.6634164054 41.9867117999),12,0
12,POINT (-87.6634164054 41.9867117999),12,1
7,POINT (-87.6634164054 41.9867117999),12,2
3,POINT (-87.6634164054 41.9867117999),12,3
6,POINT (-87.6634164054 41.9867117999),12,4
9,POINT (-87.6634164054 41.9867117999),12,5
20,POINT (-87.6634164054 41.9867117999),12,6
31,POINT (-87.6634164054 41.9867117999),12,7
32,POINT (-87.6634164054 41.9867117999),12,8
33,POINT (-87.6634164054 41.9867117999),12,9
33,POINT (-87.6634164054 41.9867117999),12,10
30,POINT (-87.6634164054 41.9867117999),12,11
31,POINT (-87.6634164054 41.9867117999),12,12
30,POINT (-87.6634164054 41.9867117999),12,13
30,POINT (-87.6634164054 41.9867117999),12,14
17,POINT (-87.6634164054 41.9867117999),12,15
13,POINT (-87.6634164054 41.9867117999),12,16
14,POINT (-87.6634164054 41.9867117999),12,17
21,POINT (-87.6634164054 41.9867117999),12,18
21,POINT (-87.6634164054 41.9867117999),12,19
14,POINT (-87.6634164054 41.9867117999),12,20
15,POINT (-87.6634164054 41.9867117999),12,21
14,POINT (-87.6634164054 41.9867117999),12,22
13,POINT (-87.6634164054 41.9867117999),12,23
11,POINT (-87.6634164054 41.9867117999),13,0
6,POINT (-87.6634164054 41.9867117999),13,1
6,POINT (-87.6634164054 41.9867117999),13,2
3,POINT (-87.6634164054 41.9867117999),13,3
8,POINT (-87.6634164054 41.9867117999),13,4
10,POINT (-87.6634164054 41.9867117999),13,5
18,POINT (-87.6634164054 41.9867117999),13,6
20,POINT (-87.6634164054 41.9867117999),13,7
23,POINT (-87.6634164054 41.9867117999),13,8
29,POINT (-87.6634164054 41.9867117999),13,9
26,POINT (-87.6634164054 41.9867117999),13,10
25,POINT (-87.6634164054 41.9867117999),13,11
24,POINT (-87.6634164054 41.9867117999),13,12
19,POINT (-87.6634164054 41.9867117999),13,13
18,POINT (-87.6634164054 41.9867117999),13,14
28,POINT (-87.6634164054 41.9867117999),13,15
22,POINT (-87.6634164054 41.9867117999),13,16
18,POINT (-87.6634164054 41.9867117999),13,17
22,POINT (-87.6634164054 41.9867117999),13,18
19,POINT (-87.6634164054 41.9867117999),13,19
12,POINT (-87.6634164054 41.9867117999),13,20
15,POINT (-87.6634164054 41.9867117999),13,21
12,POINT (-87.6634164054 41.9867117999),13,22
11,POINT (-87.6634164054 41.9867117999),13,23
10,POINT (-87.6634164054 41.9867117999),14,0
5,POINT (-87.6634164054 41.9867117999),14,1
8,POINT (-87.6634164054 41.9867117999),14,2
1,POINT (-87.6634164054 41.9867117999),14,3
5,POINT (-87.6634164054 41.9867117999),14,4
9,POINT (-87.6634164054 41.9867117999),14,5
11,POINT (-87.6634164054 41.9867117999),14,6
18,POINT (-87.6634164054 41.9867117999),14,7
34,POINT (-87.6634164054 41.9867117999),14,8
38,POINT (-87.6634164054 41.9867117999),14,9
25,POINT (-87.6634164054 41.9867117999),14,10
27,POINT (-87.6634164054 41.9867117999),14,11
24,POINT (-87.6634164054 41.9867117999),14,12
23,POINT (-87.6634164054 41.9867117999),14,13
21,POINT (-87.6634164054 41.9867117999),14,14
25,POINT (-87.6634164054 41.9867117999),14,15
14,POINT (-87.6634164054 41.9867117999),14,16
18,POINT (-87.6634164054 41.9867117999),14,17
18,POINT (-87.6634164054 41.9867117999),14,18
12,POINT (-87.6634164054 41.9867117999),14,19
20,POINT (-87.6634164054 41.9867117999),14,20
10,POINT (-87.6634164054 41.9867117999),14,21
10,POINT (-87.6634164054 41.9867117999),14,22
16,POINT (-87.6634164054 41.9867117999),14,23
11,POINT (-87.6634164054 41.9867117999),15,0
7,POINT (-87.6634164054 41.9867117999),15,1
3,POINT (-87.6634164054 41.9867117999),15,2
4,POINT (-87.6634164054 41.9867117999),15,3
4,POINT (-87.6634164054 41.9867117999),15,4
7,POINT (-87.6634164054 41.9867117999),15,5
14,POINT (-87.6634164054 41.9867117999),15,6
25,POINT (-87.6634164054 41.9867117999),15,7
28,POINT (-87.6634164054 41.9867117999),15,8
33,POINT (-87.6634164054 41.9867117999),15,9
27,POINT (-87.6634164054 41.9867117999),15,10
23,POINT (-87.6634164054 41.9867117999),15,11
24,POINT (-87.6634164054 41.9867117999),15,12
17,POINT (-87.6634164054 41.9867117999),15,13
24,POINT (-87.6634164054 41.9867117999),15,14
30,POINT (-87.6634164054 41.9867117999),15,15
19,POINT (-87.6634164054 41.9867117999),15,16
18,POINT (-87.6634164054 41.9867117999),15,17
21,POINT (-87.6634164054 41.9867117999),15,18
13,POINT (-87.6634164054 41.9867117999),15,19
26,POINT (-87.6634164054 41.9867117999),15,20
14,POINT (-87.6634164054 41.9867117999),15,21
16,POINT (-87.6634164054 41.9867117999),15,22
9,POINT (-87.6634164054 41.9867117999),15,23
16,POINT (-87.6634164054 41.9867117999),16,0
3,POINT (-87.6634164054 41.9867117999),16,1
6,POINT (-87.6634164054 41.9867117999),16,2
5,POINT (-87.6634164054 41.9867117999),16,3
8,POINT (-87.6634164054 41.9867117999),16,4
8,POINT (-87.6634164054 41.9867117999),16,5
12,POINT (-87.6634164054 41.9867117999),16,6
